filename,genre,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20
jazz.00022.wav,jazz,-298.80795,39.404346,112.078224,19.76351,6.48577,17.920204,28.386517,10.287582,-6.7646794,10.054159,16.651894,7.867063,-11.809684,9.060475,12.746783,6.9926486,-8.347038,6.8838563,13.898632,8.018267,-4.235764,10.581264,2.319571,11.246448,-4.326794,10.99758,1.4079037,10.615365,0.71406513,11.847413,13.479482,13.798047,9.4194145,14.120811,6.914652,14.964541,7.877784,13.613033,-1.7827401,12.399585
jazz.00023.wav,jazz,-188.10991,40.359074,98.633316,23.243357,-11.278644,13.229332,47.21775,9.405881,-20.33315,8.030156,18.785868,5.8672237,-15.794505,7.1094947,13.689795,7.0599546,-15.45581,7.7427244,17.430904,7.903152,1.0143805,9.798505,18.283552,9.909905,4.647218,10.817212,9.836632,13.225599,-5.4971385,11.34035,2.1267319,8.824677,-6.255142,8.075582,-3.4161563,6.4493685,-2.99266,9.147122,2.2102191,10.916754
jazz.00024.wav,jazz,-202.60838,54.82161,105.84573,26.037931,-20.537838,22.94215,43.89796,13.088404,-14.2723465,9.3306675,25.29954,7.018612,-15.592006,8.288448,15.311661,7.8625116,-13.294727,7.6753526,12.276097,7.8755603,-8.764146,8.02211,10.158417,7.724696,-1.868105,8.063815,6.1886616,8.452274,0.21987689,9.339984,8.036412,10.5505085,-3.1621914,7.9492626,-0.45418867,9.222829,-3.5693424,8.32689,0.72203916,8.159373
jazz.00025.wav,jazz,-237.66241,59.188488,108.30336,19.600945,2.0399816,20.306902,41.773727,11.932835,-10.451949,10.282127,16.930843,7.5858793,-8.600079,7.054344,12.78567,6.9413185,-9.114532,7.5353317,15.938529,9.75793,-6.518535,9.708759,7.1738243,9.970409,-8.2532625,10.259628,-0.20715974,10.006832,-8.692223,9.843689,-2.2442803,8.362131,-4.727633,7.036799,-3.5138726,10.324903,1.4635621,12.659147,2.4141128,13.14212
jazz.00026.wav,jazz,-414.14978,65.87726,104.84414,33.49358,-7.8215127,30.228014,37.875397,13.1977005,0.21377875,14.953433,23.427856,11.536473,-7.2741003,9.729338,5.7665963,9.7461,-1.0599749,9.317732,8.498607,7.193995,-5.4900293,7.047462,0.89405924,7.056588,-1.4638131,9.448454,7.720704,10.153634,1.2548677,15.687052,6.0352397,19.469622,5.2437243,16.938307,2.4281998,14.772214,7.604022,17.31924,9.802248,22.489542
jazz.00027.wav,jazz,-262.1244,44.280792,108.98235,15.101414,-6.332551,20.109629,55.18973,7.5151544,-10.662288,7.411599,18.535446,7.5051847,-4.2509165,6.425588,18.561224,5.443467,-19.706917,8.230822,17.57483,5.7417464,-10.982369,5.909888,11.932401,5.801536,-3.4279113,6.223699,7.197285,6.2990675,-8.854767,6.29543,4.9730906,6.1612415,-4.0530725,8.151178,-0.11804511,10.440535,-0.8198281,10.26191,-0.6021666,8.979534
jazz.00028.wav,jazz,-233.75851,45.526382,108.46989,16.0801,-10.714609,21.395266,38.69959,12.186407,-10.764276,7.524271,14.162392,8.842316,-16.258524,6.19885,10.3716345,5.875495,-20.816319,5.87498,10.070498,6.2385626,-12.024098,7.4144773,7.7657723,7.5286517,-12.021539,7.8627295,3.3820167,7.9293613,-6.3585634,10.280291,3.9780886,10.69769,-1.281881,9.801355,-3.8250744,10.822838,-6.228565,10.62781,-4.948927,9.809188
jazz.00029.wav,jazz,-232.99846,36.02605,93.82679,18.294367,-16.198397,16.522762,49.57395,10.071748,-13.947246,9.276947,13.494128,8.346061,-11.828399,6.7382336,13.29052,5.846767,-25.828712,6.75569,17.37681,5.7200785,-13.317585,4.950067,9.2779255,6.047403,-5.4937844,6.745214,1.9250959,7.1343784,-14.404328,6.9297237,2.5919952,6.268725,-11.481819,6.9967484,-1.2296811,9.167815,-5.204239,8.466744,-3.8765178,8.670164
jazz.00030.wav,jazz,-318.9286,50.205215,115.70399,29.080196,-23.042326,23.322016,52.599457,12.789552,-12.819439,12.0093565,14.633502,8.279034,-8.213703,8.351743,0.30774957,7.713759,-23.876354,9.111145,10.8421955,8.289387,-9.591384,7.7857456,7.4833226,9.355528,-4.2422366,9.289524,2.9921112,8.687642,-4.399105,10.345298,-1.0453871,9.684696,-5.3950353,11.757675,-5.510678,10.118459,-6.9705253,7.729911,-1.718066,10.261254
jazz.00031.wav,jazz,-237.4993,39.653667,115.94339,16.989613,-15.457233,21.454308,47.112404,9.198482,-13.510732,6.6740017,18.199331,6.439201,-13.97124,6.2480135,15.334493,5.171956,-17.535894,5.439216,13.420798,5.3537273,-6.2305856,6.4188666,8.634658,7.67896,-7.2484007,6.3559933,4.7821355,6.8772187,-4.3985643,7.637791,4.5109816,10.693995,-4.2662787,9.092594,2.3292112,9.392023,-9.923248,10.524707,-4.3256035,9.054473
jazz.00032.wav,jazz,-305.4945,60.41672,121.9265,27.165424,2.5947757,13.688161,36.92105,9.229357,-8.559168,8.765295,17.905397,8.379091,-9.27087,8.526312,10.555924,7.450971,-9.937912,7.835197,2.3099349,7.389216,-12.68508,8.356783,0.30534187,6.5469275,-8.61895,9.664402,2.5933342,8.417952,-6.9699116,10.824992,-2.92246,10.000452,-4.6507387,10.256504,-3.2466338,11.212955,-4.451147,11.720654,-3.9681137,9.752328
jazz.00033.wav,jazz,-261.7981,70.05786,139.52618,20.829119,-17.128895,19.342598,49.894917,10.79071,-5.868644,15.537204,19.853361,6.094448,1.8584793,11.247619,5.7186427,6.9881887,-7.8311825,9.723939,-0.41735047,5.895534,-1.2528473,6.7913933,-2.1903841,5.3024535,4.4650016,4.9377666,-0.31179234,5.3013587,0.11012429,5.206913,-0.2791801,5.129749,1.9837533,5.818853,-2.6391046,5.7069516,-1.1543753,6.185294,-5.369062,8.333206
jazz.00034.wav,jazz,-146.41248,53.3712,118.20678,25.18725,-34.672737,19.873169,58.787296,11.4304695,-14.96906,8.340607,34.30445,7.331095,-6.6033545,7.7553997,13.900938,6.7303753,-14.645583,8.720208,9.200514,8.436995,-11.337798,8.648438,1.0974871,9.091038,-5.5033083,8.884285,-0.14809227,9.766376,-2.1899939,9.179173,-2.7196238,9.552164,1.1250764,9.99095,-5.595059,9.266031,-2.7608356,10.000893,-7.1366477,11.606226
jazz.00035.wav,jazz,-261.8773,51.059456,182.53572,21.430923,-16.907091,25.531193,49.871548,15.117731,-1.2144475,9.543668,6.345548,8.223929,6.0023866,8.435398,-8.87311,7.4430604,-10.31628,7.5467677,-3.2050645,7.8219485,-5.3718143,7.259785,-3.5495334,5.764897,-2.8916366,6.2487793,-7.471893,6.210665,-0.53671455,5.386072,1.1297972,6.5724,-1.9821693,5.979944,-5.232583,8.058753,-1.8658419,6.54313,-3.5023198,7.3454556
jazz.00036.wav,jazz,-196.84306,53.537746,152.79964,28.362162,-36.91005,25.266405,41.80352,16.657778,-8.709019,10.698334,4.415908,8.307172,-11.570121,8.424427,1.4324354,7.1828775,-14.735855,7.301551,0.46832043,7.381354,-10.17039,9.554538,-6.9220095,7.102959,-6.2524304,7.4598165,-3.7121272,7.585341,-4.5659947,7.1476665,-6.4165106,7.482904,-2.9002304,8.190786,-4.85339,7.792092,-5.8741407,10.200594,-9.119883,10.07634
jazz.00037.wav,jazz,-198.46254,46.172173,140.68542,20.951948,-18.416391,21.174643,30.510448,15.0164385,-6.7052684,8.828272,15.720156,8.942255,-0.7331225,7.8741727,7.2968297,8.068979,-6.5850825,7.84859,6.07465,7.902573,-5.1329575,6.9556665,3.4482963,7.24738,-2.8441162,8.230117,7.178578,7.8494134,-0.3125017,8.412194,-2.018028,9.508828,3.1283484,9.437892,0.86733526,9.377065,1.5159482,10.772717,-0.23433027,12.704763
jazz.00038.wav,jazz,-179.59479,52.682808,124.327644,17.351837,-29.741776,23.065645,45.383682,15.751749,-10.188967,9.21546,17.7808,8.655018,-8.817682,6.9564843,12.764228,7.8195534,-10.756726,6.977773,8.615612,6.653032,-12.390897,6.4586415,3.3914454,6.893647,-12.018151,6.512081,6.511954,8.679878,-9.865381,7.3002386,-2.809282,6.266399,-5.1148653,7.264251,-1.1965954,7.3492103,-1.8772842,6.772056,-5.6373334,7.1027017
jazz.00039.wav,jazz,-237.23965,71.56001,146.82582,15.517969,-24.444063,23.457058,64.27367,14.067769,-10.833981,18.178183,3.2591314,12.154092,-1.3375038,14.5504465,2.7255344,13.292401,5.1689434,8.904454,0.3977409,10.643781,9.61138,11.694235,2.5067873,12.470268,3.1193676,9.701283,7.759573,8.633349,-1.5198303,10.627548,1.7340521,9.759333,0.7672745,9.629748,-2.4550922,9.764498,4.0099955,8.768951,-2.002492,9.547819
jazz.00040.wav,jazz,-179.7903,35.435658,147.7629,24.801458,-20.479698,22.523773,58.623974,19.698404,-23.80918,13.242435,2.4678252,13.457444,-3.195293,11.395036,-9.301368,9.363839,-5.7592354,8.623417,-0.4264562,8.90653,-8.36673,8.10633,3.102465,8.790288,-6.851183,8.431803,-4.3833656,7.832479,-1.1809789,7.4151564,-4.269698,7.30295,-0.55573136,7.85484,-3.5810244,10.448492,1.5018764,12.482419,-0.6082082,12.913531
jazz.00041.wav,jazz,-216.31119,87.47062,134.98277,19.593714,-35.480675,29.459429,61.595497,12.388308,-14.545806,14.768514,11.046171,9.743469,1.2093091,8.594145,10.962497,10.048634,-8.294633,10.328481,-1.443715,10.670538,0.1224874,10.550075,8.281558,12.299403,-4.578641,10.575058,0.56778693,11.986155,-6.10236,10.002339,0.20412989,9.027407,-0.59292066,8.792468,-5.035705,9.37672,-1.2523042,11.013049,-7.2209463,12.183345
jazz.00042.wav,jazz,-206.78493,68.33607,141.83739,23.07164,-13.811613,23.038124,49.346706,12.662139,-24.811642,14.290349,11.820209,10.820748,-12.791098,9.917405,-16.55724,9.727777,-8.389538,8.027928,-1.206318,6.637209,-7.6506824,7.019234,-1.3711842,5.5370445,-9.346775,7.1471076,-7.500101,7.128457,-2.865562,6.826244,-6.141148,7.6554317,-0.94135714,8.2834835,-1.3060672,8.012794,-2.2506695,9.85458,-3.284735,10.045288
jazz.00043.wav,jazz,-173.28468,54.73893,111.695885,21.571672,-35.922306,22.926657,45.855305,14.427616,-11.438427,9.082756,19.691587,10.342453,-8.049166,9.459275,17.947191,9.510773,-8.94971,14.805271,14.695819,9.82225,-10.342502,9.016915,4.670976,10.20047,-11.798714,9.402298,3.2452495,9.381081,-7.9869556,8.687375,0.0874499,6.83123,-3.5760612,8.202497,-0.4394751,11.770889,-2.1039736,11.746922,-4.8935866,11.452217
jazz.00044.wav,jazz,-246.97653,60.032475,167.98892,28.174639,-19.801535,24.980095,22.009905,14.278322,-0.7347984,11.718983,15.093262,10.08993,-1.2836857,9.544308,4.7284274,9.732487,-2.0619886,8.857751,6.532096,8.01933,-1.3844994,8.086942,5.6376348,9.202085,-0.28600582,10.541176,5.652524,9.19747,3.1969109,8.906036,1.862163,11.587712,7.0115137,12.181217,5.044913,12.210255,2.4658363,11.339694,-0.89810926,12.796675
jazz.00045.wav,jazz,-231.32324,53.566845,174.37616,19.11613,-19.749836,23.194712,47.37502,11.995713,-1.9767631,8.47882,6.6665854,7.1441708,-1.1248547,8.022754,-5.499828,6.2498827,-13.732543,7.668224,-3.6929977,6.7720904,-6.3150654,7.0462565,-1.5051631,5.6945086,-2.6337101,5.769155,-7.269516,5.9422345,-2.3065696,5.97897,1.0365756,7.9061923,-1.11247,6.535349,-8.569704,7.570356,-4.0475135,6.550003,-3.914494,7.082249
jazz.00046.wav,jazz,-204.23213,63.54218,147.5966,15.933861,-25.21863,22.724564,49.35425,10.783199,-15.650294,12.272352,2.7000425,12.947061,-7.8495536,9.462454,-10.64235,7.7575064,-4.7988915,8.932581,-3.6669726,8.635413,-3.5059485,7.5819297,1.5687525,7.3971567,1.472206,10.257693,-2.7254915,9.6355915,-0.2792368,10.603165,-2.2208846,10.785648,1.5168806,7.9519725,-1.0502744,8.218156,-1.7688464,8.579176,-2.4751627,8.526839
jazz.00047.wav,jazz,-201.8075,46.381466,109.284294,22.756289,-15.505193,13.716816,44.283955,8.654711,-11.047105,7.67108,18.851799,7.119292,-11.312692,7.368883,18.409912,6.2562065,-18.911566,6.1098313,11.226409,6.521664,-11.899514,5.8124547,6.9697394,5.260401,-11.650191,5.5238104,7.0859737,5.7168527,-9.120557,5.980136,9.888988,6.8297434,-5.6546845,6.7078366,-3.324047,6.691238,-5.450979,8.436221,-0.3050126,8.176273
jazz.00048.wav,jazz,-204.8289,40.602955,117.45068,18.124168,-20.939705,11.794762,42.00593,9.007467,-10.364102,9.460075,19.208967,8.817796,-11.633759,8.110865,7.984112,6.501601,-20.264105,6.9459467,8.785672,7.2576575,-11.69737,8.430016,5.1714864,8.995209,-11.238976,8.061338,6.061274,10.0151205,-5.141876,10.473661,7.8284683,9.63728,-1.1918259,8.7033,-1.0728695,9.059239,-3.1602397,8.761619,-1.5336095,8.519134
jazz.00049.wav,jazz,-165.46796,57.539486,87.24911,30.441158,24.815533,23.95092,28.417309,16.861963,-2.78055,12.069844,-1.331789,13.953784,-14.06644,12.232794,-4.7474623,11.108632,-19.206074,9.844868,-0.5928637,15.477581,-11.947256,9.6107235,-8.335517,9.151771,-8.235879,7.9171534,-0.42448306,9.856771,-6.424987,10.889331,-1.5306299,12.790228,2.0240119,13.805197,-0.4465538,11.484669,-0.9040552,11.773664,1.5472666,14.608139
jazz.00050.wav,jazz,-55.19004,31.715857,77.47864,18.556017,8.272335,14.684584,31.560976,10.832547,11.512486,9.39847,11.753403,6.953135,7.877706,6.8003616,13.5176115,6.0339293,-2.2645762,6.1899805,5.6161685,6.7982826,1.4572818,6.8157907,7.372972,5.846748,-0.92715424,5.3777037,1.6434429,5.316347,-6.0775332,5.325953,1.2362775,4.9879146,3.2791789,6.0025167,2.9196072,7.484191,2.4114404,7.7568345,1.940294,6.472365
jazz.00051.wav,jazz,-260.89798,70.611595,138.52455,21.156857,-16.351122,18.56076,49.150703,10.55286,-5.258575,14.810737,19.354553,5.919561,2.2062228,10.856157,5.555695,7.0457754,-7.877213,9.537167,-0.19809215,5.8686085,-1.6170182,6.8826256,-1.7220757,5.269655,3.943696,4.911159,0.23985948,5.262176,-0.42688787,5.328855,0.23164405,4.911966,1.5121373,5.926934,-2.2414095,5.5658913,-1.4566265,6.1273847,-5.157089,8.35653
jazz.00052.wav,jazz,-91.2162,46.76441,82.6024,24.311476,12.171335,16.43852,36.692253,10.55724,-0.8373647,11.584266,13.415139,8.072135,5.6200523,7.4432855,9.662233,5.46561,-3.7782633,6.3820047,1.8234929,6.6303434,1.545975,6.339906,1.2873137,7.4594307,0.82279134,6.120814,4.399219,8.205196,0.55539364,7.7893553,3.8112535,7.7068267,-0.35386616,7.3018856,0.23312397,8.474734,1.8074713,8.809161,1.7372178,7.1437426
jazz.00053.wav,jazz,-141.08891,55.91953,110.76341,29.77425,-27.475183,18.83795,51.973927,10.081753,-8.664053,7.0374846,28.615349,8.092078,-1.6129185,7.1480284,9.6620865,6.858781,-11.183889,7.673096,6.517714,6.6543818,-9.409994,8.292708,-0.12163655,8.0545225,-4.9299374,8.580238,-0.15413304,9.61848,-2.6613839,9.194492,-1.8625249,9.315925,-0.023488283,9.911319,-4.2459736,8.986423,-4.2238703,10.03909,-5.6372056,11.560941
jazz.00055.wav,jazz,-260.35196,51.375267,180.60806,22.190632,-15.362777,24.743876,48.56042,14.313479,-0.074327596,9.088181,5.4342794,8.236591,6.5999103,8.402059,-9.153326,7.1610184,-10.28985,7.221664,-2.988407,7.6183395,-5.823055,7.2379823,-2.9312968,5.6802907,-3.617783,6.188019,-6.6764116,6.1028333,-1.3511277,5.4672008,1.9006733,6.6899514,-2.6857538,6.035482,-4.6111813,7.8504972,-2.3806973,6.670442,-3.110714,7.2361255
jazz.00056.wav,jazz,-38.042522,35.875725,64.98809,17.684435,14.297374,11.233511,21.284706,9.321382,7.5019083,7.370952,6.3721075,7.0000157,1.933678,7.6624627,6.556061,6.932142,-2.9327826,6.8196993,5.597701,6.995741,2.5014198,7.3468876,3.0295463,7.9897614,0.6087424,7.8800926,1.9923112,7.6095543,-1.7813993,6.7023053,4.515871,6.4529634,0.060301222,5.799113,-2.0403485,6.193194,-3.8632624,7.9350944,-2.0456011,7.796268
jazz.00057.wav,jazz,-248.10942,56.893105,125.98793,20.031738,-12.599597,22.260925,30.244165,11.973859,-1.0903056,10.145097,-2.2130058,8.955614,1.9470434,7.351547,0.25160497,7.2000675,2.6987667,8.658445,-4.426094,7.5815563,-6.4816456,9.754995,-6.51706,7.328104,-3.9940166,8.3697815,2.348258,7.555471,0.36170608,7.7752733,-4.0673127,7.003702,-1.5211642,8.532466,-3.530002,9.716657,-6.192057,10.664285,-7.346031,9.534592
jazz.00058.wav,jazz,-190.51927,55.473866,143.9857,30.8001,-28.421675,23.746527,33.79344,14.664434,-1.2972339,8.735258,-2.3015273,7.334411,-5.643836,7.198365,-3.640014,6.2556925,-10.529327,7.1277823,-2.8581395,6.670791,-7.707229,8.909249,-8.583432,6.8242984,-5.3038983,7.5220466,-4.025823,7.611605,-4.786987,7.235488,-5.7614465,7.516946,-3.8844845,8.062304,-3.6434102,7.820036,-7.224798,10.227453,-7.6945853,10.06474
jazz.00059.wav,jazz,-179.3741,64.81235,114.49272,28.949709,28.196646,22.791487,35.9793,10.332345,11.041098,9.429156,12.684317,8.99321,3.8171387,8.342751,8.518316,8.359772,-0.014726669,10.650019,5.4623322,8.679657,1.0599641,8.349354,2.632229,7.2432017,-3.7399514,8.319434,-0.2982772,8.852257,-0.73307246,9.007446,2.5585303,8.687796,0.18569824,9.0241,1.5453789,8.871314,-1.2458051,10.140632,1.3971,9.666641
jazz.00060.wav,jazz,-190.39607,48.44907,129.50662,23.590088,-7.83752,20.971333,20.721296,14.09921,2.1918201,8.02303,7.7923756,8.079979,6.1902175,6.8013806,1.3512999,7.4893284,-1.59206,7.3094144,2.0195136,6.9676538,-1.9929138,6.5117803,1.1642933,6.6848297,-1.3514087,7.8118286,6.4100657,7.6496797,-0.2019436,7.9858313,-1.5658294,9.49894,2.241673,9.255059,2.0431113,9.359729,0.17354241,10.68673,1.174132,12.774733
jazz.00061.wav,jazz,-23.235779,36.968575,82.91702,16.777876,2.0489416,15.056885,29.505756,9.759755,6.599293,7.1402555,6.4949236,7.313947,-0.69669986,6.884385,6.1728396,6.814528,-3.422003,6.6388264,5.594521,6.514022,-0.3769912,6.084682,3.266179,6.2704287,-0.20612177,7.0422544,0.3198188,7.1084213,-1.6405317,6.462338,1.47838,6.1535416,-5.3323555,6.5254226,-0.037779037,6.0151734,-1.0947468,6.576574,-0.042596113,7.4001145
jazz.00062.wav,jazz,-168.12323,54.142513,108.27153,18.770966,-14.1499405,23.80942,30.457626,14.775896,3.8945062,8.46977,4.6765637,7.6217194,3.1879177,6.6665263,1.9276344,7.003141,-1.1426724,6.774965,0.23471797,5.953602,-5.2468896,6.1981163,-2.5546734,6.143224,-7.2195997,6.135872,2.7779322,8.818018,-7.115771,6.8167186,-4.6758766,6.029432,-4.034606,7.3961887,-1.6126767,7.1016474,-2.0187654,6.7826605,-5.0494366,7.040338
jazz.00063.wav,jazz,-51.34779,31.946325,85.20031,14.919915,3.6435587,15.606611,22.86177,7.9854393,-1.5293605,7.5864906,6.1102853,5.7821493,2.4109144,5.3846397,3.6449344,5.524294,-1.863228,5.679152,4.3669353,6.0106106,1.0871078,6.1003294,0.7797648,6.8562665,-0.73646325,5.8096805,0.41210705,5.4167113,-3.3764596,5.9132743,1.4221644,6.765252,0.40555283,6.948103,3.6520278,7.507682,-1.3677119,6.850663,1.2190788,6.6235757
jazz.00064.wav,jazz,-69.50922,39.183567,125.97758,17.578835,-5.1732893,18.25358,30.769236,7.911588,8.304397,6.603186,5.0812526,5.775462,-3.9214036,5.6378284,5.376409,5.7038593,-10.774684,5.4033914,9.034488,5.147345,-8.263985,5.674053,4.7895856,5.7382665,-5.1241627,6.0843754,2.210665,6.0016413,-4.779985,5.6015186,0.62303174,4.869011,0.03162736,5.081186,1.2315756,5.998138,4.03092,5.853754,5.0856667,5.6908927
jazz.00065.wav,jazz,-235.67885,72.692154,144.76765,17.09712,-22.600695,22.238768,62.560963,13.164456,-9.326273,17.149652,2.0168686,12.074395,-0.34364963,13.953939,2.0165105,12.868347,5.5604534,8.711293,0.30435982,10.484465,9.439982,11.712439,2.892706,12.350867,2.562641,9.705423,8.452764,8.605184,-2.310429,10.745948,2.5675397,9.741785,-0.07064016,9.707013,-1.6368356,9.665245,3.2509475,8.700325,-1.3214443,9.546175
jazz.00066.wav,jazz,-117.8876,39.375267,122.55041,26.904936,-13.149182,14.63121,26.755905,7.849729,4.313922,8.9108,6.866731,8.631606,-6.8144403,6.6046696,-0.33922073,7.403871,-8.199784,8.657102,-5.0079026,9.546372,-4.495015,10.013683,0.12167736,11.293285,-4.6518903,10.435133,2.8487957,9.604777,-4.971283,11.703156,5.5497994,14.135607,-1.2209272,11.423082,3.5765634,12.148487,-0.34301436,11.551077,0.49348426,12.415877
jazz.00067.wav,jazz,-177.27713,36.34207,144.32156,26.671106,-17.265924,22.286201,55.686035,19.680431,-21.2419,12.269741,0.35280427,12.86989,-1.5769509,10.862285,-10.402746,9.124177,-5.176472,8.764295,-0.51418144,8.466174,-8.736716,7.831399,3.868864,8.651918,-7.953766,8.300195,-3.011258,7.7707453,-2.744769,7.506116,-2.6101568,7.18732,-2.2276328,7.8204775,-1.9513524,10.486495,-0.024020452,12.378593,0.7622668,13.145252
jazz.00068.wav,jazz,-204.39252,70.133545,138.57968,26.316895,-10.791186,21.066082,46.552383,11.132001,-22.306915,12.088848,9.692935,9.483115,-11.09484,8.32581,-17.79885,10.24641,-7.586271,7.7794514,-1.6000779,6.3936467,-7.650327,5.9010406,-1.0194095,5.5481873,-9.977279,6.689276,-6.6626024,6.9444337,-3.8579152,6.761322,-5.062098,7.325438,-2.0349164,8.610362,-0.26989183,7.8710575,-3.1960154,10.097558,-2.448681,10.055337
jazz.00069.wav,jazz,-159.2706,55.68269,92.04842,22.923265,-16.75185,23.143156,27.393675,14.917077,6.1041913,8.910956,3.2399652,9.971093,7.1759634,9.371581,4.0307016,9.82144,3.5977046,14.263105,3.5440965,9.76702,-0.58674145,8.597643,-3.7236729,9.749163,-4.721016,9.412075,-2.58986,9.322859,-3.304094,8.379496,-3.5473342,6.7078857,-0.8847745,8.266577,-2.3104537,11.358193,-0.94630796,12.095053,-5.4530063,11.196255
jazz.00070.wav,jazz,-237.90088,61.372303,155.81622,31.23801,-9.225844,24.512512,13.1981125,12.607346,6.609401,8.880466,8.891292,7.998841,3.9802098,7.158108,0.24934222,7.840844,1.7425677,7.251055,3.3538349,7.007577,1.1899072,6.7835617,3.630348,8.612681,1.1625512,9.795529,4.7921743,9.27455,3.4717696,8.548243,2.0584626,11.100605,6.5280128,12.369794,5.6560874,11.760087,1.8122177,11.445372,-0.24609318,12.761878
jazz.00071.wav,jazz,-228.39198,55.235775,170.40263,20.938803,-16.073858,21.324972,43.96471,10.535927,1.1009046,7.430461,3.996799,6.9006505,1.0781353,7.876183,-7.204605,5.51262,-12.514963,6.8592067,-4.418733,6.337427,-6.0696063,6.4046164,-1.3367635,5.869603,-3.1518414,5.770756,-6.473728,6.023826,-3.3002408,5.953163,2.155403,7.935991,-2.3049684,6.491963,-7.364892,7.4879885,-5.195212,6.666049,-2.8603556,6.9758906
jazz.00072.wav,jazz,-202.82193,64.45369,145.73984,16.829155,-23.568312,21.580725,47.849777,10.280909,-14.344828,11.139387,1.6427218,12.573154,-7.0651684,9.065203,-11.1300125,7.647737,-4.5997396,8.763165,-3.6073794,8.510728,-3.788098,7.505847,2.0468261,7.394918,0.84362894,10.275155,-2.019152,9.57565,-1.0314074,10.596627,-1.4507908,10.725396,0.78107584,8.07626,-0.3952421,8.107184,-2.3347764,8.656896,-2.0125751,8.415026
jazz.00073.wav,jazz,-84.05435,43.966354,63.061363,17.206638,5.6391883,21.491482,24.92485,9.906046,6.21167,8.267868,-2.9040577,8.556127,-0.36405927,7.5379667,-1.0757003,7.1387997,-4.2446465,7.2180257,-2.3303053,6.0302134,1.5680952,5.9549546,1.935513,5.920159,1.5438601,6.543707,-4.4644966,5.264633,-5.3008647,5.7500663,-2.9940894,7.1937265,-2.8913956,6.9098353,-3.3203404,6.920906,0.32845318,7.191361,-3.9741752,7.7893653
jazz.00074.wav,jazz,-149.19681,63.837368,79.0861,27.457115,2.0091486,28.63037,27.607025,11.22766,0.3150665,10.42856,1.7276527,8.535494,-3.6130915,9.186723,-0.16500692,6.824933,-5.0356708,6.537673,1.2518125,6.259373,1.146215,6.3368263,-0.6187953,5.9653015,1.8201314,6.9562583,-2.0573413,5.7465005,-5.9990635,5.9945245,-4.9191823,7.1376343,-3.9601038,8.281053,-3.5674086,7.9986997,-0.85716915,9.154193,-2.1819913,9.506386
jazz.00075.wav,jazz,-78.2242,40.55102,63.21851,16.917934,-1.6562833,20.258236,21.02259,8.46437,4.4701858,8.750405,-3.5898204,7.2354345,-1.5619467,6.650162,-3.0696392,7.5354424,-6.07829,6.123249,-1.9560667,5.909121,1.7820153,5.906778,-1.2156534,6.58504,0.94245726,5.500873,-2.562907,4.9200554,-7.7692623,5.6722794,-5.9337397,7.449113,-3.0165126,7.6330543,-2.46196,6.59973,-1.0239958,8.777409,-5.111242,9.674338
jazz.00076.wav,jazz,-154.29286,57.90204,110.68495,22.559677,-22.299717,27.375137,21.146955,13.229787,4.267235,10.495524,4.749064,9.165308,-4.0923247,8.469403,-1.0206661,7.1804276,-6.4128003,9.479079,-9.245782,6.7232084,-3.6310499,5.9953327,-5.503034,5.859662,0.536892,6.5105653,-0.5116374,6.031403,-4.807277,5.4432435,-11.2095585,6.5271106,-3.9384496,5.4838104,-1.4645188,6.8661447,-4.413699,6.678364,-10.600424,6.84896
jazz.00077.wav,jazz,-77.089676,39.87126,64.52771,21.823551,-2.848515,17.539276,28.53128,9.426487,4.6849046,8.661528,-2.8145123,6.67957,-5.947363,7.784368,1.8981452,5.636428,-5.2051053,6.5769134,-2.3232336,6.007591,-2.9395368,8.3781805,-6.148102,7.2738013,-0.76354444,5.842874,-4.4825,7.398834,-4.159946,7.0461035,2.124515,9.946873,0.8419236,9.006683,-2.6640372,8.371176,-3.3218763,7.7861567,-8.301835,8.5150175
jazz.00078.wav,jazz,-141.49684,59.873493,70.90452,24.353771,-0.5232312,25.155525,33.573048,12.609295,1.4106368,11.210481,-9.186746,11.6798725,0.7554331,7.9113164,0.5403757,9.160141,-9.192057,10.018083,-2.571038,8.14961,4.0803123,6.3574524,-2.218427,7.8993273,-0.6917473,6.370471,-0.82226497,6.9288836,-6.4834576,6.676869,-5.997157,8.414516,-4.243969,9.067837,-3.2427416,8.214545,-4.072898,8.339933,-6.5609474,10.035437
